Ref	x	y	Connectivity	Point First Moment	Point Second Moment	Visual Integration [HH]	conn	integ
2555987	-267.2619048	424.5684211	200	20526.855	3147744	3.0764158	5	1.3457561
2555988	-267.2619048	432.0631579	199	18839.303	2674032	3.0759833	5	1.3457561
2555989	-267.2619048	439.5578947	203	18118.098	2363776	3.077714	5	1.3457561
2621458	-259.8214286	-62.58947368	236	20373.514	2451792	2.2538414	3	0.928572
2621459	-259.8214286	-55.09473684	235	20094.191	2392768	2.2536092	3	0.928572
2621460	-259.8214286	-47.6	234	19834.096	2332464	2.2533772	3	0.928572
2621461	-259.8214286	-40.10526316	232	19433.785	2240912	2.2529132	3	0.928572
2621484	-259.8214286	132.2736842	100	3976.438	207376	2.0914218	2	0.94752198
2621485	-259.8214286	139.7684211	100	3990.1199	212480	2.0914218	2	0.94752198
2621486	-259.8214286	147.2631579	103	4231.4497	232496	2.0928218	2	0.94752198
2621487	-259.8214286	154.7578947	103	4318.6362	243056	2.0928218	2	0.94752198
2621523	-259.8214286	424.5684211	198	19887.723	2994672	3.075551	5	1.3457561
2621524	-259.8214286	432.0631579	198	18461.537	2589696	3.075551	5	1.3457561
2621525	-259.8214286	439.5578947	200	17459.684	2233296	3.0764158	5	1.3457561
2686993	-252.3809524	-70.08421053	236	20779.309	2577488	2.2538414	3	0.928572
2686994	-252.3809524	-62.58947368	235	20461.063	2510080	2.2536092	3	0.928572
2686995	-252.3809524	-55.09473684	235	20285.346	2456064	2.2536092	3	0.928572
2686996	-252.3809524	-47.6	234	20062.189	2396512	2.2533772	3	0.928572
2687021	-252.3809524	139.7684211	100	4067.1011	220304	2.0914218	2	0.94752198
2687022	-252.3809524	147.2631579	100	4098.9834	228640	2.0914218	2	0.94752198
2687023	-252.3809524	154.7578947	103	4341.0786	249872	2.0928218	2	0.94752198
2687024	-252.3809524	162.2526316	103	4444.6909	263760	2.0928218	2	0.94752198
2687059	-252.3809524	424.5684211	193	19351.482	2908720	3.0716655	5	1.3457561
2687060	-252.3809524	432.0631579	194	17765.764	2451392	3.073823	5	1.3457561
2687061	-252.3809524	439.5578947	195	16677.414	2097872	3.0742548	5	1.3457561
2752529	-244.9404762	-70.08421053	235	20879.494	2642496	2.2536092	3	0.928572
2752530	-244.9404762	-62.58947368	235	20668.643	2580928	2.2536092	3	0.928572
2752531	-244.9404762	-55.09473684	234	20417.021	2515072	2.2533772	3	0.928572
2752558	-244.9404762	147.2631579	99	4157.6719	237616	2.0912218	2	0.94752198
2752559	-244.9404762	154.7578947	100	4253.6436	251264	2.0914218	2	0.94752198
2752560	-244.9404762	162.2526316	103	4494.2446	273904	2.0928218	2	0.94752198
2752561	-244.9404762	169.7473684	103	4611.6387	291120	2.0928218	2	0.94752198
2752562	-244.9404762	177.2421053	104	4820.5151	314624	2.0970335	2	0.94752198
2752595	-244.9404762	424.5684211	189	18640.703	2760016	3.069942	5	1.3457561
2752596	-244.9404762	432.0631579	193	17250.83	2327968	3.0733912	5	1.3457561
2752597	-244.9404762	439.5578947	192	16080.031	1981568	3.0729597	5	1.3457561
2818064	-237.5	-77.57894737	235	21347.785	2790016	2.2536092	3	0.928572
2818065	-237.5	-70.08421053	235	21103.553	2720896	2.2536092	3	0.928572
2818066	-237.5	-62.58947368	234	20822.34	2648672	2.2533772	3	0.928572
2818067	-237.5	-55.09473684	224	19062.836	2315264	2.2510591	3	0.928572
2818096	-237.5	162.2526316	100	4450.772	280352	2.0914218	2	0.94752198
2818097	-237.5	169.7473684	103	4688.4897	304592	2.0928218	2	0.94752198
2818098	-237.5	177.2421053	103	4821.04	325136	2.0928218	2	0.94752198
2818099	-237.5	184.7368421	104	5041.7949	351392	2.0970335	2	0.94752198
2818131	-237.5	424.5684211	190	18503.086	2720224	2.8567293	5	1.3457561
2818132	-237.5	432.0631579	193	16960.512	2254272	3.0733912	5	1.3457561
2818133	-237.5	439.5578947	191	15612.496	1876544	3.0725281	5	1.3457561
2883599	-230.0595238	-85.07368421	235	21862.979	2952640	2.2536092	3	0.928572
2883600	-230.0595238	-77.57894737	235	21587.691	2875968	2.2536092	3	0.928572
2883601	-230.0595238	-70.08421053	235	21377.131	2806848	2.2536092	3	0.928572
2883602	-230.0595238	-62.58947368	230	20439.395	2613888	2.2524493	3	0.928572
2883633	-230.0595238	169.7473684	100	4688.6948	315904	2.0914218	2	0.94752198
2883634	-230.0595238	177.2421053	103	4926.209	341936	2.0928218	2	0.94752198
2883635	-230.0595238	184.7368421	103	5075.8579	365808	2.0928218	2	0.94752198
2883636	-230.0595238	192.2315789	105	5345.2803	396304	2.0972345	2	0.94752198
2883667	-230.0595238	424.5684211	191	18241.004	2646688	2.8571022	5	1.3457561
2883668	-230.0595238	432.0631579	192	16486.803	2141136	3.0729597	5	1.3457561
2883669	-230.0595238	439.5578947	188	15049.129	1770416	3.0712345	5	1.3457561
2949134	-222.6190476	-92.56842105	235	22426.287	3130368	2.2536092	3	0.928572
2949135	-222.6190476	-85.07368421	235	22119.807	3046144	2.2536092	3	0.928572
2949136	-222.6190476	-77.57894737	235	21877.811	2969472	2.2536092	3	0.928572
2949137	-222.6190476	-70.08421053	234	21606.166	2891440	2.2533772	3	0.928572
2949170	-222.6190476	177.2421053	100	4970.3481	357920	2.0914218	2	0.94752198
2949171	-222.6190476	184.7368421	103	5209.022	385936	2.0928218	2	0.94752198
2949172	-222.6190476	192.2315789	103	5374.2339	413136	2.0928218	2	0.94752198
2949173	-222.6190476	199.7263158	106	5688.0591	447824	2.3448935	2	0.94752198
2949174	-222.6190476	207.2210526	111	6108.6323	488576	2.3461504	2	0.94752198
2949203	-222.6190476	424.5684211	191	17754.217	2517536	2.8571022	5	1.3457561
2949204	-222.6190476	432.0631579	191	16008.916	2030368	3.0725281	5	1.3457561
2949205	-222.6190476	439.5578947	187	14612.341	1675024	3.0708034	5	1.3457561
3014669	-215.1785714	-100.0631579	235	23040.158	3323200	2.2536092	3	0.928572
3014670	-215.1785714	-92.56842105	235	22700.922	3231424	2.2536092	3	0.928572
3014671	-215.1785714	-85.07368421	235	22426.537	3147200	2.2536092	3	0.928572
3014672	-215.1785714	-77.57894737	234	22129.115	3062640	2.2533772	3	0.928572
3014708	-215.1785714	192.2315789	103	5533.6812	436592	2.0928218	2	0.94752198
3014709	-215.1785714	199.7263158	104	5747.9375	468304	2.0970335	2	0.94752198
3014710	-215.1785714	207.2210526	110	6161.6689	508816	2.3458991	2	0.94752198
3014711	-215.1785714	214.7157895	112	6479.0078	547792	2.3464022	2	0.94752198
3014739	-215.1785714	424.5684211	192	17523.836	2448608	2.8574753	5	1.3457561
3014740	-215.1785714	432.0631579	192	15828.885	1970256	3.0729597	5	1.3457561
3014741	-215.1785714	439.5578947	186	14204.636	1586448	3.0703726	5	1.3457561
3080205	-207.7380952	-100.0631579	235	23333.695	3431808	2.2536092	3	0.928572
3080206	-207.7380952	-92.56842105	235	23024.508	3340032	2.2536092	3	0.928572
3080207	-207.7380952	-85.07368421	235	22782.393	3255808	2.2536092	3	0.928572
3080245	-207.7380952	199.7263158	103	5898.2217	493904	2.0928218	2	0.94752198
3080246	-207.7380952	207.2210526	106	6180.3047	530176	2.3448935	2	0.94752198
3080247	-207.7380952	214.7157895	111	6555.7007	571424	2.3461504	2	0.94752198
3080248	-207.7380952	222.2105263	115	6977.1484	617376	2.347157	2	0.94752198
3080275	-207.7380952	424.5684211	194	17473.797	2408704	2.8582218	5	1.3457561
3080276	-207.7380952	432.0631579	190	15322.781	1865008	3.0720968	5	1.3457561
3080277	-207.7380952	439.5578947	186	13895.764	1509440	3.0703726	5	1.3457561
3145740	-200.297619	-107.5578947	235	24016.742	3647296	2.2536092	3	0.928572
3145741	-200.297619	-100.0631579	235	23674.055	3547968	2.2536092	3	0.928572
3145742	-200.297619	-92.56842105	235	23396.861	3456192	2.2536092	3	0.928572
3145743	-200.297619	-85.07368421	227	21785.418	3110896	2.251754	3	0.928572
3145782	-200.297619	207.2210526	103	6304.8857	557872	2.0928218	2	0.94752198
3145783	-200.297619	214.7157895	111	6714.8887	600000	2.3461504	2	0.94752198
3145784	-200.297619	222.2105263	115	7100.1982	644800	2.347157	2	0.94752198
3145785	-200.297619	229.7052632	119	7544.6138	694272	2.3481646	2	0.94752198
3145811	-200.297619	424.5684211	195	17319.424	2367456	2.8597159	5	1.3457561
3145812	-200.297619	432.0631579	189	15025.481	1799488	3.0716655	5	1.3457561
3145813	-200.297619	439.5578947	185	13520.735	1430272	3.069942	5	1.3457561
3211275	-192.8571429	-115.0526316	235	24747.693	3877888	2.2536092	3	0.928572
3211276	-192.8571429	-107.5578947	235	24373.217	3771008	2.2536092	3	0.928572
3211277	-192.8571429	-100.0631579	235	24062.994	3671680	2.2536092	3	0.928572
3211278	-192.8571429	-92.56842105	231	23162.086	3460544	2.2526813	3	0.928572
3211319	-192.8571429	214.7157895	98	6238.29	569792	2.0918217	2	0.94752198
3211320	-192.8571429	222.2105263	114	7229.9575	674624	2.3469055	2	0.94752198
3211321	-192.8571429	229.7052632	120	7700.9268	724848	2.3484166	2	0.94752198
3211347	-192.8571429	424.5684211	197	17389.609	2371200	2.8604634	5	1.3457561
3211348	-192.8571429	432.0631579	187	14540.238	1701184	3.0690808	5	1.3457561
3211349	-192.8571429	439.5578947	184	13178.45	1358480	3.0695112	5	1.3457561
3276810	-185.4166667	-122.5473684	235	25528.799	4123584	2.2536092	3	0.928572
3276811	-185.4166667	-115.0526316	235	25121.645	4009152	2.2536092	3	0.928572
3276812	-185.4166667	-107.5578947	235	24778.494	3902272	2.2536092	3	0.928572
3276813	-185.4166667	-100.0631579	234	24431.719	3798208	2.2533772	3	0.928572
3276856	-185.4166667	222.2105263	58	1965.2037	110688	2.1544299	2	0.94752198
3276857	-185.4166667	229.7052632	122	7945.1641	761520	2.3489208	2	0.94752198
3276858	-185.4166667	237.2	124	8335.5918	812544	2.3494251	2	0.94752198
3276883	-185.4166667	424.5684211	198	17255.178	2328080	2.8608375	5	1.3457561
3276884	-185.4166667	432.0631579	187	14228.331	1620448	3.0690808	5	1.3457561
3276885	-185.4166667	439.5578947	183	12831.982	1287648	3.0690808	5	1.3457561
3342346	-177.9761905	-122.5473684	235	25921.648	4262400	2.2536092	3	0.928572
3342347	-177.9761905	-115.0526316	235	25543.707	4147968	2.2536092	3	0.928572
3342348	-177.9761905	-107.5578947	235	25231.814	4041088	2.2536092	3	0.928572
3342392	-177.9761905	222.2105263	23	285.93063	4336	2.146821	2	0.94752198
3342393	-177.9761905	229.7052632	63	1919.2781	88592	2.1554911	2	0.94752198
3342394	-177.9761905	237.2	126	8596.7236	852800	2.3499298	2	0.94752198
3342419	-177.9761905	424.5684211	200	17333.369	2325488	2.8615856	5	1.3457561
3342420	-177.9761905	432.0631579	187	14032.186	1568176	3.0690808	5	1.3457561
3342421	-177.9761905	439.5578947	183	12607.603	1232320	3.0690808	5	1.3457561
3407881	-170.5357143	-130.0421053	235	26771.689	4530752	2.2536092	3	0.928572
3407882	-170.5357143	-122.5473684	235	26360.623	4408768	2.2536092	3	0.928572
3407883	-170.5357143	-115.0526316	235	26013.645	4294336	2.2536092	3	0.928572
3407884	-170.5357143	-107.5578947	226	23988.838	3824144	2.2515223	3	0.928572
3407929	-170.5357143	229.7052632	39	693.31836	15904	2.1501961	2	0.94752198
3407930	-170.5357143	237.2	70	2366.5283	115872	2.157191	2	0.94752198
3407955	-170.5357143	424.5684211	203	17556.098	2339552	2.8627088	5	1.3457561
3407956	-170.5357143	432.0631579	186	13675.906	1490400	3.0686505	5	1.3457561
3407957	-170.5357143	439.5578947	182	12313.861	1174160	3.0686505	5	1.3457561
3473416	-163.0952381	-137.5368421	235	27669.252	4814208	2.2536092	3	0.928572
3473417	-163.0952381	-130.0421053	235	27227.117	4684672	2.2536092	3	0.928572
3473418	-163.0952381	-122.5473684	235	26847.443	4562688	2.2536092	3	0.928572
3473419	-163.0952381	-115.0526316	229	25439.451	4226064	2.2522175	3	0.928572
3473465	-163.0952381	229.7052632	37	625.32318	13456	2.1497736	3	1.307848
3473466	-163.0952381	237.2	63	2040.8314	99232	2.1563408	3	1.307848
3473491	-163.0952381	424.5684211	204	17445.697	2293712	2.8630834	5	1.3457561
3473492	-163.0952381	432.0631579	187	13580.222	1449472	3.0690808	5	1.3457561
3473493	-163.0952381	439.5578947	182	12133.574	1129856	3.0686505	5	1.3457561
3538951	-155.6547619	-145.0315789	236	28654.334	5114208	2.2538414	3	0.928572
3538952	-155.6547619	-137.5368421	235	28142.742	4975680	2.2536092	3	0.928572
3538953	-155.6547619	-130.0421053	235	27730.854	4846144	2.2536092	3	0.928572
3538954	-155.6547619	-122.5473684	232	26724.287	4578608	2.2529132	3	0.928572
3539001	-155.6547619	229.7052632	43	869.07922	23776	2.151253	3	1.307848
3539002	-155.6547619	237.2	123	8583.5664	871488	2.6562934	3	1.307848
3539027	-155.6547619	424.5684211	206	17528.023	2281568	2.8638327	5	1.3457561
3539028	-155.6547619	432.0631579	186	13251.994	1379616	3.0686505	5	1.3457561
3539029	-155.6547619	439.5578947	180	11791.174	1073792	3.06779	5	1.3457561
3604486	-148.2142857	-152.5263158	236	29648.99	5427520	2.2538414	3	0.928572
3604487	-148.2142857	-145.0315789	235	29110.039	5281792	2.2536092	3	0.928572
3604488	-148.2142857	-137.5368421	235	28664.465	5144704	2.2536092	3	0.928572
3604489	-148.2142857	-130.0421053	235	28282.201	5015168	2.2536092	3	0.928572
3604536	-148.2142857	222.2105263	25	325.60953	5152	2.1472423	3	1.307848
3604537	-148.2142857	229.7052632	116	7872.1196	777952	2.6540382	3	1.307848
3604538	-148.2142857	237.2	120	8148.9526	804528	2.6553266	3	1.307848
3604563	-148.2142857	424.5684211	208	17698.789	2304784	2.8645825	5	1.3457561
3604564	-148.2142857	432.0631579	185	12935.797	1313392	3.0682201	5	1.3457561
3604565	-148.2142857	439.5578947	179	11537.845	1026896	3.0673599	5	1.3457561
3670022	-140.7738095	-152.5263158	236	30160.639	5603856	2.2538414	3	0.928572
3670023	-140.7738095	-145.0315789	235	29651.789	5458368	2.2536092	3	0.928572
3670024	-140.7738095	-137.5368421	235	29234.309	5321280	2.2536092	3	0.928572
3670025	-140.7738095	-130.0421053	224	26537.428	4652368	2.2510591	3	0.928572
3670072	-140.7738095	222.2105263	111	7276.2383	694032	2.6524298	3	1.307848
3670073	-140.7738095	229.7052632	113	7450.4517	715648	2.6530731	3	1.307848
3670074	-140.7738095	237.2	119	7820.3232	744304	2.6550043	3	1.307848
3670099	-140.7738095	424.5684211	210	17829.443	2308176	3.1718431	5	1.3457561
3670100	-140.7738095	432.0631579	187	13096.478	1327936	3.0690808	5	1.3457561
3670101	-140.7738095	439.5578947	178	11296.623	983024	3.0652115	5	1.3457561
3735557	-133.3333333	-160.0210526	237	31256.582	5940720	2.2540736	3	0.928572
3735558	-133.3333333	-152.5263158	236	30717.979	5787776	2.2538414	3	0.928572
3735559	-133.3333333	-145.0315789	235	30241.279	5642496	2.2536092	3	0.928572
3735560	-133.3333333	-137.5368421	227	28177.691	5114640	2.251754	3	0.928572
3735607	-133.3333333	214.7157895	100	6602.4399	614288	2.516392	3	1.307848
3735608	-133.3333333	222.2105263	110	6920.8706	637872	2.6521084	3	1.307848
3735609	-133.3333333	229.7052632	112	7120.543	658896	2.6527514	3	1.307848
3735635	-133.3333333	424.5684211	211	17759.199	2264384	3.172303	5	1.3457561
3735636	-133.3333333	432.0631579	187	13008.672	1309136	2.8556108	5	1.3457561
3735637	-133.3333333	439.5578947	177	11099.738	949232	3.0647824	5	1.3457561
3801092	-125.8928571	-167.5157895	238	32395.805	6292512	2.2543058	3	0.928572
3801093	-125.8928571	-160.0210526	236	31803.707	6131424	2.2538414	3	0.928572
3801094	-125.8928571	-152.5263158	235	31300.303	5978816	2.2536092	3	0.928572
3801095	-125.8928571	-145.0315789	231	29899.688	5593904	2.2526813	3	0.928572
3801142	-125.8928571	207.2210526	98	6030.0376	528944	2.514657	3	1.307848
3801143	-125.8928571	214.7157895	106	6396.4673	565392	2.6508231	3	1.307848
3801144	-125.8928571	222.2105263	109	6602.4185	585392	2.651787	3	1.307848
3801145	-125.8928571	229.7052632	111	6931.6729	624576	2.6524298	3	1.307848
3801171	-125.8928571	424.5684211	212	17745.189	2241888	3.1931338	5	1.3457561
3801172	-125.8928571	432.0631579	188	13045.164	1304112	2.8559835	5	1.3457561
3801173	-125.8928571	439.5578947	177	11019.615	929744	3.0647824	5	1.3457561
3866627	-118.452381	-175.0105263	241	33642.227	6661216	2.2550027	3	0.928572
3866628	-118.452381	-167.5157895	238	32982.711	6491216	2.2543058	3	0.928572
3866629	-118.452381	-160.0210526	236	32425.053	6330512	2.2538414	3	0.928572
3866630	-118.452381	-152.5263158	233	31437.711	6044912	2.2531452	3	0.928572
3866677	-118.452381	199.7263158	98	5654.4927	468016	2.514657	3	1.307848
3866678	-118.452381	207.2210526	101	5888.689	498704	2.5236473	3	1.307848
3866679	-118.452381	214.7157895	107	6156.9443	519232	2.6511445	3	1.307848
3866680	-118.452381	222.2105263	109	6459.375	554992	2.651787	3	1.307848
3866707	-118.452381	424.5684211	214	17936.275	2257760	3.1982675	5	1.3457561
3866708	-118.452381	432.0631579	190	13217.93	1315920	2.8567293	5	1.3457561
3866709	-118.452381	439.5578947	177	10963.475	915952	3.0647824	5	1.3457561
3932163	-111.0119048	-175.0105263	246	34393.453	6872000	2.3881421	3	0.928572
3932164	-111.0119048	-167.5157895	238	33614.199	6697568	2.2543058	3	0.928572
3932165	-111.0119048	-160.0210526	236	33090.145	6537184	2.2538414	3	0.928572
3932212	-111.0119048	192.2315789	98	5323.5156	413424	2.514657	3	1.307848
3932213	-111.0119048	199.7263158	100	5596.9907	452576	2.516392	3	1.307848
3932214	-111.0119048	207.2210526	102	5656.333	456240	2.6495395	3	1.307848
3932215	-111.0119048	214.7157895	107	6026.8755	491648	2.6511445	3	1.307848
3932243	-111.0119048	424.5684211	216	18203.918	2304560	3.1992025	5	1.3457561
3932244	-111.0119048	432.0631579	192	13450.874	1344048	2.8574753	5	1.3457561
3932245	-111.0119048	439.5578947	176	10818.672	895168	3.0643532	5	1.3457561
3997698	-103.5714286	-182.5052632	277	37077.715	7336416	2.532409	3	0.928572
3997699	-103.5714286	-175.0105263	276	36329.094	7148560	2.5321159	3	0.928572
3997700	-103.5714286	-167.5157895	239	34308.59	6911984	2.2545381	3	0.928572
3997701	-103.5714286	-160.0210526	228	32007.154	6293440	2.2519858	3	0.928572
3997748	-103.5714286	192.2315789	100	5285.894	400256	2.516392	3	1.307848
3997749	-103.5714286	199.7263158	100	5273.2588	401568	2.5233562	3	1.307848
3997750	-103.5714286	207.2210526	105	5637.5103	434960	2.6505022	3	1.307848
3997779	-103.5714286	424.5684211	220	18797.703	2400576	3.2010746	5	1.3457561
3997780	-103.5714286	432.0631579	194	13623.737	1352784	2.8582218	5	1.3457561
3997781	-103.5714286	439.5578947	176	10806.513	891856	3.0643532	5	1.3457561
4063233	-96.13095238	-190	277	38370.527	7741472	2.532409	3	1.238096
4063234	-96.13095238	-182.5052632	277	37642.293	7548960	2.532409	3	1.238096
4063235	-96.13095238	-175.0105263	277	36969.664	7365344	2.532409	3	1.238096
4063236	-96.13095238	-167.5157895	271	35040.867	6862864	2.5306518	3	1.238096
4063283	-96.13095238	184.7368421	99	4968.7144	352320	2.514946	3	1.307848
4063284	-96.13095238	192.2315789	100	5066.0449	365904	2.516392	3	1.307848
4063285	-96.13095238	199.7263158	101	5204.4238	381040	2.6492186	3	1.307848
4063315	-96.13095238	424.5684211	222	19057.707	2436112	3.2020113	5	1.3457561
4063316	-96.13095238	432.0631579	196	13908.945	1397168	2.8600895	5	1.3457561
4063317	-96.13095238	439.5578947	175	10693.75	878688	3.0639241	5	1.3457561
4128770	-88.69047619	-182.5052632	277	38259.98	7770400	2.532409	4	1.238096
4128771	-88.69047619	-175.0105263	274	36800.266	7374992	2.5315301	4	1.238096
4128772	-88.69047619	-167.5157895	64	1611.5009	56992	2.281333	4	1.238096
4128773	-88.69047619	-160.0210526	49	1212.4788	41824	2.277771	4	1.238096
4128818	-88.69047619	177.2421053	99	4726.1787	312384	2.514946	3	1.307848
4128819	-88.69047619	184.7368421	99	4777.7476	323008	2.5161028	3	1.307848
4128820	-88.69047619	192.2315789	101	5012.2402	348448	2.5236473	3	1.307848
4128851	-88.69047619	424.5684211	226	19829.426	2603936	3.2038867	5	1.3457561
4128852	-88.69047619	432.0631579	199	14398.848	1480800	2.8612115	5	1.3457561
4128853	-88.69047619	439.5578947	175	10725.56	885696	3.0639241	5	1.3457561
4194307	-81.25	-175.0105263	154	11849.928	1528272	2.3323967	4	1.238096
4194308	-81.25	-167.5157895	57	1377.293	46816	2.2796693	4	1.238096
4194309	-81.25	-160.0210526	51	1182.058	38752	2.2782452	4	1.238096
4194310	-81.25	-152.5263158	50	1130.675	34944	2.278008	4	1.238096
4194353	-81.25	169.7473684	99	4517.8281	278848	2.514946	3	1.307848
4194354	-81.25	177.2421053	99	4562.1421	287936	2.5161028	3	1.307848
4194355	-81.25	184.7368421	100	4733.0811	308112	2.516392	3	1.307848
4194387	-81.25	424.5684211	229	20347.805	2698832	3.2052946	5	1.3457561
4194388	-81.25	432.0631579	203	14965.223	1563584	2.8627088	5	1.3457561
